"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"239",1.57894736842105,7.89684210526316,2.02612636630232,324.95,3.2495,9675.05,96.7505,199.9,1.999,125.05,1.2505,43.063569901154,0.43063569901154,43.063569901154,0.43063569901154,49.0787766329752,0.490787766329752,40.4585232709148,0.404585232709148
"240",1.73684210526316,7.89684210526316,2.02612636630232,341.9,3.419,9658.1,96.581,187.8,1.878,154.1,1.541,51.0396130986821,0.510396130986821,51.0396130986821,0.510396130986819,48.9571240985416,0.489571240985416,46.1107362769236,0.461107362769236
"241",1.89473684210526,7.89684210526316,2.02612636630232,332.8,3.328,9667.2,96.672,214.45,2.1445,118.35,1.1835,35.7588413800294,0.357588413800294,35.7588413800294,0.357588413800294,62.5236586800296,0.625236586800296,46.3797539767879,0.463797539767879
"242",2.05263157894737,7.89684210526316,2.02612636630232,363.15,3.6315,9636.85,96.3685,203.25,2.0325,159.9,1.599,37.2025395284841,0.372025395284841,37.2025395284841,0.372025395284841,58.4419415002256,0.584419415002256,45.5491637221747,0.455491637221747
"243",0,8.42263157894737,1.89964381678435,262.9,2.629,9737.1,97.371,164.95,1.6495,97.95,0.9795,52.1020254177472,0.521020254177472,52.1020254177472,0.521020254177471,53.668058715737,0.53668058715737,37.7324026603968,0.377324026603968
"244",0.157894736842105,8.42263157894737,1.89964381678435,257.1,2.571,9742.9,97.429,146.7,1.467,110.4,1.104,27.0766941929965,0.270766941929965,27.0766941929965,0.270766941929963,49.8261187055861,0.498261187055861,43.0488095073488,0.430488095073488
"245",0.315789473684211,8.42263157894737,1.89964381678435,275.6,2.756,9724.4,97.244,164.8,1.648,110.8,1.108,47.7299420534014,0.477299420534014,47.7299420534014,0.477299420534014,61.6881802207471,0.61688180220747,51.7703430648536,0.517703430648536
"246",0.473684210526316,8.42263157894737,1.89964381678435,272.4,2.724,9727.6,97.276,158.7,1.587,113.7,1.137,44.0566620806004,0.440566620806004,44.0566620806004,0.440566620806004,71.3015095433322,0.713015095433322,56.6485936091509,0.566485936091509
"247",0.631578947368421,8.42263157894737,1.89964381678435,270.6,2.706,9729.4,97.294,155.6,1.556,115,1.15,47.0189211633829,0.470189211633829,47.0189211633829,0.47018921163383,54.0091610162962,0.540091610162962,50.8951450481643,0.508951450481643
"248",0.789473684210526,8.42263157894737,1.89964381678435,276.2,2.762,9723.8,97.238,161.55,1.6155,114.65,1.1465,62.547329447808,0.62547329447808,62.547329447808,0.625473294478078,54.8859822963166,0.548859822963166,49.8643158982453,0.498643158982453
